,Open,High,Low,Close,Volume
2025-06-09 04:00:00,21799.25,21890.75,21716.0,21821.5,354827
2025-06-10 04:00:00,21824.0,21992.25,21732.0,21962.5,439539
2025-06-11 04:00:00,21945.75,22106.0,21790.75,21887.5,523556
2025-06-12 04:00:00,21871.0,21977.25,21713.25,21932.5,397839
2025-06-13 04:00:00,21909.0,21915.75,21471.0,21644.25,556189
2025-06-16 04:00:00,21554.0,21999.5,21501.75,21941.5,336301
2025-06-17 04:00:00,21950.0,21952.0,21685.0,21730.5,173026
2025-06-18 04:00:00,21705.0,21872.5,21640.5,21720.25,0
2025-06-20 04:00:00,21731.0,21896.5,21435.5,21889.890625,649884
2025-06-23 04:00:00,21648.25,22093.0,21566.75,22073.5,549766
2025-06-24 04:00:00,22079.0,22448.25,22065.75,22412.75,447975
2025-06-25 04:00:00,22412.0,22548.25,22384.5,22461.0,397611
2025-06-26 04:00:00,22461.25,22694.0,22437.75,22669.25,422397
2025-06-27 04:00:00,22676.25,22825.5,22600.0,22751.5,487835
2025-06-30 04:00:00,22751.5,22934.75,22751.5,22893.25,434250
2025-07-01 04:00:00,22867.5,22914.75,22594.5,22692.75,495079
2025-07-02 04:00:00,22694.5,22858.75,22582.0,22843.0,408882
2025-07-03 13:30:00,22845.0,23102.5,22827.0,23062.5,0
2025-07-04 04:00:00,23059.25,23062.5,22882.0,22906.75,0
2025-07-07 04:00:00,22970.0,23028.5,22779.75,22884.75,537930
2025-07-08 04:00:00,22837.75,22972.75,22808.5,22896.75,420913
2025-07-09 04:00:00,22906.5,23112.0,22843.5,23052.75,450523
2025-07-10 04:00:00,23041.0,23090.0,22901.25,23013.25,391782
2025-07-11 04:00:00,23011.75,23048.75,22831.5,22959.0,461057
2025-07-14 04:00:00,22860.75,23066.5,22803.0,23035.5,414465
2025-07-15 04:00:00,23034.25,23222.75,22996.0,23056.75,524056
2025-07-16 04:00:00,23018.75,23100.0,22835.5,23076.5,548602
2025-07-17 04:00:00,23065.5,23279.75,23017.0,23251.0,445290
2025-07-18 04:00:00,23261.25,23320.75,23169.5,23224.25,450704
2025-07-21 04:00:00,23232.5,23424.75,23203.75,23342.0,398833
2025-07-22 04:00:00,23339.5,23367.0,23108.0,23226.25,537829
2025-07-23 04:00:00,23191.25,23418.0,23146.75,23310.75,512963
2025-07-24 04:00:00,23402.25,23424.5,23298.25,23377.5,435559
2025-07-25 04:00:00,23391.5,23476.0,23330.75,23421.25,395469
2025-07-28 04:00:00,23520.0,23585.25,23436.75,23491.25,424393
2025-07-29 04:00:00,23504.25,23652.5,23421.25,23452.0,538169
2025-07-30 04:00:00,23452.0,23689.0,23356.5,23480.5,538732
2025-07-31 04:00:00,23705.0,23845.0,23290.5,23365.0,739642
2025-08-01 04:00:00,23308.5,23347.5,22775.0,22883.75,803558
2025-08-04 04:00:00,22850.0,23352.5,22821.75,23296.5,472671
2025-08-05 04:00:00,23354.0,23404.25,23084.5,23132.0,542676
2025-08-06 04:00:00,23091.75,23445.25,23045.5,23422.75,527514
2025-08-07 04:00:00,23418.5,23671.0,23329.0,23496.25,561716
2025-08-08 04:00:00,23518.25,23767.75,23503.0,23713.75,454190
2025-08-11 04:00:00,23764.0,23804.5,23587.5,23637.5,443981
2025-08-12 04:00:00,23635.0,23953.5,23596.0,23938.0,488577
2025-08-13 04:00:00,23945.0,24068.5,23886.0,23946.5,453506
2025-08-14 04:00:00,23927.75,24007.75,23793.25,23930.5,492051
2025-08-15 04:00:00,23888.75,23963.0,23734.5,23804.0,441888
2025-08-18 04:00:00,23795.0,23881.75,23719.0,23797.75,399622
2025-08-19 04:00:00,23800.75,23838.0,23426.0,23469.5,557582
2025-08-20 04:00:00,23461.0,23485.5,23035.0,23324.0,713574
2025-08-21 04:00:00,23323.0,23369.25,23119.0,23219.75,525924
2025-08-22 04:00:00,23225.25,23650.0,23076.75,23569.75,490867
2025-08-25 04:00:00,23602.0,23616.25,23443.25,23498.25,399485
2025-08-26 04:00:00,23505.75,23611.0,23371.5,23591.5,443746
2025-08-27 04:00:00,23604.0,23689.0,23434.75,23628.75,436560
2025-08-28 04:00:00,23542.25,23803.75,23487.5,23769.0,486265
2025-08-29 04:00:00,23760.5,23762.0,23397.5,23461.75,0
2025-09-02 04:00:00,23479.0,23552.5,23025.25,23275.0,744115
2025-09-03 04:00:00,23382.0,23525.25,23298.25,23448.75,563651
2025-09-04 04:00:00,23456.75,23708.75,23410.0,23668.0,484986
2025-09-05 04:00:00,23700.0,23902.0,23505.0,23684.0,674088
2025-09-08 04:00:00,23673.5,23888.0,23650.25,23799.75,457632
2025-09-09 04:00:00,23799.0,23921.25,23726.0,23874.0,473187
2025-09-10 04:00:00,23898.5,24044.25,23785.0,23877.75,521709
2025-09-11 04:00:00,23853.75,24046.0,23838.0,24017.75,445071
2025-09-12 04:00:00,24028.25,24159.0,23969.0,24113.25,425565
2025-09-15 04:00:00,24115.25,24315.5,24076.0,24309.25,366064
2025-09-16 04:00:00,24290.0,24403.5,24258.25,24284.0,211077
2025-09-17 04:00:00,24290.0,24312.5,24003.75,24222.5,171533
2025-09-18 04:00:00,24250.25,24569.5,24248.5,24460.25,106669
2025-09-19 04:00:00,24468.25,24575.0,24412.5,24568.0703125,505600
2025-09-22 04:00:00,24850.0,25027.25,24748.75,25003.0,481197
2025-09-23 04:00:00,24995.0,25026.0,24780.5,24827.25,564182
2025-09-24 04:00:00,24839.5,24913.5,24627.0,24739.25,530441
2025-09-25 04:00:00,24746.0,24793.5,24422.5,24629.25,710112
2025-09-26 04:00:00,24642.5,24747.5,24520.0,24726.75,548790
2025-09-29 04:00:00,24726.5,24975.5,24721.75,24837.75,508361
2025-09-30 04:00:00,24817.75,24913.75,24722.25,24901.75,513254
2025-10-01 04:00:00,24843.0,25036.75,24633.25,25017.5,474674
2025-10-02 04:00:00,25009.25,25180.0,24993.75,25110.0,460294
2025-10-03 04:00:00,25101.5,25196.5,24923.25,24992.0,490721
2025-10-06 04:00:00,25000.0,25252.75,24995.0,25184.75,414908
2025-10-07 04:00:00,25184.5,25275.0,24984.75,25039.25,539431
2025-10-08 04:00:00,25059.75,25364.75,25026.25,25331.0,451309
2025-10-09 04:00:00,25351.5,25394.0,25160.75,25289.25,500933
2025-10-10 04:00:00,25287.75,25388.0,24158.5,24397.0,934374
2025-10-13 04:00:00,24542.0,24965.0,24542.0,24922.25,934374
2025-10-14 04:00:00,24913.75,25044.25,24421.0,24762.5,729059
2025-10-15 04:00:00,24754.0,25115.0,24663.25,24924.5,637036
2025-10-16 04:00:00,24937.0,25179.5,24643.5,24831.25,738759
2025-10-17 04:00:00,24793.75,25055.75,24410.0,24986.5,743681
2025-10-20 04:00:00,25065.75,25354.5,24955.75,25305.25,437206
2025-10-21 04:00:00,25326.75,25368.0,25203.25,25294.75,441490
2025-10-22 04:00:00,25283.75,25338.25,24804.75,25039.25,695128
2025-10-23 04:00:00,25012.25,25296.0,24937.0,25254.0,527352
2025-10-24 04:00:00,25283.25,25570.75,25276.0,25509.25,467727
2025-10-27 04:00:00,25723.5,26013.5,25700.0,25963.75,435230
2025-10-28 04:00:00,26002.5,26231.5,25943.0,26163.5,452121
2025-10-29 04:00:00,26179.75,26379.75,26049.25,26262.5,557797
2025-10-30 04:00:00,26154.5,26399.0,25853.0,25882.75,665782
2025-10-31 04:00:00,26150.5,26274.0,25888.75,26004.0,597984
2025-11-03 05:00:00,26028.25,26266.0,26012.75,26103.25,0
2025-11-04 05:00:00,26104.5,26104.5,25522.75,25575.25,669483
2025-11-05 05:00:00,25545.0,25880.0,25282.0,25746.25,618171
2025-11-06 05:00:00,25738.5,25822.25,25197.75,25244.25,754444
2025-11-07 05:00:00,25314.75,25354.75,24709.25,25166.25,765092
2025-11-10 05:00:00,25320.75,25760.5,25269.0,25714.5,626203
2025-11-11 05:00:00,25722.25,25768.75,25478.5,25640.75,537967
2025-11-12 05:00:00,25668.0,25830.0,25488.75,25623.75,606259
2025-11-13 05:00:00,25624.0,25721.5,25002.5,25094.75,775125
2025-11-14 05:00:00,25095.25,25293.25,24626.0,25094.0,862322
2025-11-17 05:00:00,25142.25,25361.25,24731.75,24879.0,738978
2025-11-18 05:00:00,24905.5,24959.5,24376.25,24595.75,871074
2025-11-19 05:00:00,24551.0,24988.0,24445.0,24721.75,770449
2025-11-20 05:00:00,24966.75,25310.0,24073.25,24131.5,995836
2025-11-21 05:00:00,24110.0,24596.25,23904.5,24305.5,995836
2025-11-21 21:59:59,24110.0,24596.25,23904.5,24305.5,903936
2025-12-08 05:00:00,25750.0,25860.75,25564.75,25664.0,473150
2025-12-09 05:00:00,25713.0,25735.75,25560.0,25699.75,407387
2025-12-10 05:00:00,25680.0,25870.75,25528.75,25798.0,556710
2025-12-11 05:00:00,25769.5,25861.5,25383.0,25713.5,637723
2025-12-12 05:00:00,25701.0,25733.25,25118.0,25213.5,760749
2025-12-12 06:22:31,25701.0,25733.25,25640.75,25698.0,28356
2025-12-15 00:37:50,25223.5,25245.25,25132.5,25216.25,9767
2025-12-15 05:00:00,25223.5,25410.0,25033.25,25093.25,760749
2025-12-16 01:12:28,25101.25,25122.0,24982.5,25010.75,6097
2025-12-19 05:00:00,25002.5,25160.0,24977.5,25132.7890625,502611
2025-12-22 05:00:00,25635.25,25794.75,25628.0,25692.25,367322
2025-12-23 05:00:00,25701.0,25822.5,25608.25,25812.25,336346
2025-12-24 14:30:00,25815.75,25892.0,25777.5,25880.5,336346
2025-12-26 01:03:42,25868.0,25916.5,25864.75,25905.0,5526
2025-12-26 21:59:59,25868.0,25935.25,25834.25,25856.0,235692
2025-12-29 05:00:00,25863.25,25893.75,25648.0,25739.75,347055
2025-12-30 05:00:00,25740.0,25793.75,25668.25,25675.25,300558
2025-12-31 05:00:00,25683.25,25716.75,25429.0,25456.75,329352
2026-01-02 05:00:00,25478.5,25803.75,25265.25,25385.25,329352
2026-01-05 04:09:29,25431.75,25487.5,25406.5,25460.75,28960
2026-01-05 05:00:00,25431.75,25708.0,25406.5,25577.75,461305
2026-01-06 05:00:00,25583.0,25837.75,25527.5,25822.0,445573
2026-01-07 05:00:00,25831.25,25996.25,25727.0,25838.75,445573
2026-01-08 12:35:48,25838.75,25849.75,25670.0,25756.0,65306
